date,fuerte,generator,n_confirmers,fuerte_hit,first_day_offset,outcome_bucket,closest_distance,closest_number
2026-03-17,70,44,1,True,3,FUERTE_EXACTO,0,70
2026-03-18,46,39,1,True,2,FUERTE_EXACTO,0,46
2026-03-19,68,47,1,True,2,FUERTE_EXACTO,0,68
2026-03-23,9,39,1,True,1,FUERTE_EXACTO,0,9
2026-03-23,22,44,1,False,,COMPANERO_TABLA1,1,75
2026-03-23,70,44,1,True,5,FUERTE_EXACTO,0,70
2026-03-23,94,39,1,True,1,FUERTE_EXACTO,0,94
2026-03-24,9,39,1,True,2,FUERTE_EXACTO,0,9
2026-03-25,35,49,1,True,2,FUERTE_EXACTO,0,35
2026-03-26,44,43,1,False,,COMPANERO_TABLA1,1,92
2026-03-26,92,43,1,True,1,FUERTE_EXACTO,0,92
2026-03-27,11,35,1,True,1,FUERTE_EXACTO,0,11
2026-03-28,7,42,1,False,,COMPANERO_TABLA1,1,71
2026-03-28,23,42,1,True,2,FUERTE_EXACTO,0,23
2026-04-04,68,47,1,True,1,FUERTE_EXACTO,0,68
2026-04-05,63,38,1,True,1,FUERTE_EXACTO,0,63
2026-04-06,63,38,1,True,6,FUERTE_EXACTO,0,63
2026-04-09,28,43,1,True,4,FUERTE_EXACTO,0,28
2026-04-09,77,32,1,False,,VECINO_TABLA2,3,23
2026-04-09,82,33,1,True,1,FUERTE_EXACTO,0,82
2026-04-09,87,33,1,False,,COMPANERO_TABLA1,1,82
2026-04-10,87,33,1,True,7,FUERTE_EXACTO,0,87
2026-04-13,77,32,1,False,,VECINO_TABLA2,3,28
2026-04-14,42,37,1,True,1,FUERTE_EXACTO,0,42
2026-04-15,87,33,1,True,2,FUERTE_EXACTO,0,87
2026-04-16,16,27,1,False,,RELACION_INDIRECTA,4,57
2026-04-16,83,49,1,True,4,FUERTE_EXACTO,0,83
2026-04-22,58,46,1,True,4,FUERTE_EXACTO,0,58
2026-04-22,74,46,1,True,2,FUERTE_EXACTO,0,74
2026-04-23,44,43,1,True,3,FUERTE_EXACTO,0,44
2026-04-23,81,43,1,True,6,FUERTE_EXACTO,0,81
2026-04-25,28,43,1,False,,COMPANERO_TABLA1,1,44
2026-04-25,44,43,1,True,1,FUERTE_EXACTO,0,44
2026-04-28,58,46,1,True,2,FUERTE_EXACTO,0,58
2026-04-29,97,52,1,True,3,FUERTE_EXACTO,0,97
2026-04-30,57,30,1,True,3,FUERTE_EXACTO,0,57
2026-04-30,94,39,1,True,1,FUERTE_EXACTO,0,94
2026-05-06,34,51,1,True,5,FUERTE_EXACTO,0,34
2026-05-06,86,35,1,True,3,FUERTE_EXACTO,0,86
2026-05-08,34,51,1,True,3,FUERTE_EXACTO,0,34
2026-05-09,77,32,1,True,4,FUERTE_EXACTO,0,77
2026-05-10,29,41,1,True,6,FUERTE_EXACTO,0,29
2026-05-10,63,38,1,True,2,FUERTE_EXACTO,0,63
2026-05-11,82,33,1,True,3,FUERTE_EXACTO,0,82
2026-05-12,89,48,1,True,1,FUERTE_EXACTO,0,89
2026-05-14,87,33,1,True,5,FUERTE_EXACTO,0,87
2026-05-15,57,30,2,True,1,FUERTE_EXACTO,0,57
2026-05-17,23,42,1,True,2,FUERTE_EXACTO,0,23
2026-05-19,48,36,1,True,6,FUERTE_EXACTO,0,48
2026-05-19,85,36,1,True,4,FUERTE_EXACTO,0,85
2026-05-19,97,52,1,True,6,FUERTE_EXACTO,0,97
2026-05-22,22,44,1,False,,COMPANERO_TABLA1,1,70
2026-05-22,70,44,1,True,1,FUERTE_EXACTO,0,70
2026-05-22,91,44,1,False,,COMPANERO_TABLA1,1,70
2026-05-23,42,37,2,True,4,FUERTE_EXACTO,0,42
2026-05-24,69,45,1,True,6,FUERTE_EXACTO,0,69
2026-05-24,82,33,1,False,,COMPANERO_TABLA1,1,39
2026-05-27,63,38,2,True,4,FUERTE_EXACTO,0,63
2026-05-28,35,49,1,True,1,FUERTE_EXACTO,0,35
2026-05-28,59,44,1,True,7,FUERTE_EXACTO,0,59
2026-05-29,94,39,1,True,1,FUERTE_EXACTO,0,94
2026-05-30,35,49,1,False,,COMPANERO_TABLA1,1,40
2026-05-31,25,30,1,True,4,FUERTE_EXACTO,0,25
2026-05-31,57,30,1,True,1,FUERTE_EXACTO,0,57
2026-06-01,48,36,1,True,2,FUERTE_EXACTO,0,48
2026-06-03,73,48,2,True,2,FUERTE_EXACTO,0,73
2026-06-06,90,46,1,False,,COMPANERO_TABLA1,1,37
2026-06-07,42,37,1,True,3,FUERTE_EXACTO,0,42
2026-06-07,65,52,1,True,2,FUERTE_EXACTO,0,65
2026-06-08,82,33,1,True,4,FUERTE_EXACTO,0,82
2026-06-09,13,41,1,False,,COMPANERO_TABLA1,1,93
2026-06-10,20,38,1,True,1,FUERTE_EXACTO,0,20
2026-06-10,63,38,1,True,2,FUERTE_EXACTO,0,63
2026-06-11,9,39,1,False,,COMPANERO_TABLA1,1,94
2026-06-11,41,39,1,False,,COMPANERO_TABLA1,1,94
2026-06-11,57,30,1,True,3,FUERTE_EXACTO,0,57
2026-06-11,91,44,1,False,,COMPANERO_TABLA1,1,59
2026-06-11,94,39,1,True,1,FUERTE_EXACTO,0,94
2026-06-12,42,37,1,True,2,FUERTE_EXACTO,0,42
2026-06-12,84,47,1,False,,COMPANERO_TABLA1,1,79
2026-06-13,83,49,1,True,1,FUERTE_EXACTO,0,83
2026-06-14,83,49,1,True,3,FUERTE_EXACTO,0,83
2026-06-15,35,49,1,True,3,FUERTE_EXACTO,0,35
2026-06-15,53,28,1,True,4,FUERTE_EXACTO,0,53
2026-06-16,8,40,1,False,,COMPANERO_TABLA1,1,19
2026-06-17,22,44,1,False,,COMPANERO_TABLA1,1,91
2026-06-17,70,44,1,True,2,FUERTE_EXACTO,0,70
2026-06-21,9,39,2,False,,COMPANERO_TABLA1,1,62
2026-06-21,29,41,2,True,2,FUERTE_EXACTO,0,29
2026-06-21,35,49,2,True,2,FUERTE_EXACTO,0,35
2026-06-21,22,44,1,False,,COMPANERO_TABLA1,1,59
2026-06-21,75,44,1,True,4,FUERTE_EXACTO,0,75
2026-06-23,54,35,1,True,1,FUERTE_EXACTO,0,54
2026-06-24,79,47,1,False,,COMPANERO_TABLA1,1,4
2026-06-25,9,39,1,True,7,FUERTE_EXACTO,0,9
2026-06-25,94,39,1,True,3,FUERTE_EXACTO,0,94
2026-06-29,23,42,1,True,2,FUERTE_EXACTO,0,23
2026-06-29,48,36,1,True,6,FUERTE_EXACTO,0,48
2026-07-01,28,43,1,True,2,FUERTE_EXACTO,0,28
2026-07-06,63,38,2,False,,COMPANERO_TABLA1,1,52
2026-07-06,90,46,2,False,,COMPANERO_TABLA1,1,74
2026-07-06,9,39,1,True,3,FUERTE_EXACTO,0,9
2026-07-06,74,46,1,True,1,FUERTE_EXACTO,0,74
2026-07-09,7,42,3,True,1,FUERTE_EXACTO,0,7
2026-07-09,23,42,1,True,4,FUERTE_EXACTO,0,23
2026-07-10,41,39,1,True,1,FUERTE_EXACTO,0,41
2026-07-10,56,40,1,True,2,FUERTE_EXACTO,0,56
2026-07-10,67,40,1,True,3,FUERTE_EXACTO,0,67
2026-07-11,40,49,1,True,3,FUERTE_EXACTO,0,40
2026-07-11,83,49,1,True,1,FUERTE_EXACTO,0,83
2026-07-14,46,39,1,True,2,FUERTE_EXACTO,0,46
2026-07-14,62,39,1,True,3,FUERTE_EXACTO,0,62
2026-07-14,94,39,1,True,1,FUERTE_EXACTO,0,94
