origin,fuerte,confirmer,result,count,consistency
44,22,29,57,22,NIVEL_3_REPETICION_MODERADA
44,70,29,57,22,NIVEL_3_REPETICION_MODERADA
42,7,70,73,21,NIVEL_3_REPETICION_MODERADA
42,7,70,91,21,NIVEL_3_REPETICION_MODERADA
42,7,70,41,21,NIVEL_3_REPETICION_MODERADA
42,7,70,43,21,NIVEL_3_REPETICION_MODERADA
42,50,5,90,21,NIVEL_3_REPETICION_MODERADA
42,50,5,23,21,NIVEL_3_REPETICION_MODERADA
42,50,5,45,21,NIVEL_3_REPETICION_MODERADA
42,50,5,21,21,NIVEL_3_REPETICION_MODERADA
42,50,5,79,21,NIVEL_3_REPETICION_MODERADA
37,10,1,97,21,NIVEL_3_REPETICION_MODERADA
37,10,1,46,21,NIVEL_3_REPETICION_MODERADA
37,10,1,17,21,NIVEL_3_REPETICION_MODERADA
37,10,1,49,21,NIVEL_3_REPETICION_MODERADA
37,10,1,85,21,NIVEL_3_REPETICION_MODERADA
37,10,1,57,21,NIVEL_3_REPETICION_MODERADA
37,10,1,34,21,NIVEL_3_REPETICION_MODERADA
37,10,1,6,21,NIVEL_3_REPETICION_MODERADA
37,10,1,25,21,NIVEL_3_REPETICION_MODERADA
37,10,1,70,21,NIVEL_3_REPETICION_MODERADA
41,93,97,42,21,NIVEL_3_REPETICION_MODERADA
41,93,97,11,21,NIVEL_3_REPETICION_MODERADA
42,23,73,12,21,NIVEL_3_REPETICION_MODERADA
42,23,73,3,21,NIVEL_3_REPETICION_MODERADA
42,71,89,71,21,NIVEL_3_REPETICION_MODERADA
42,71,89,6,21,NIVEL_3_REPETICION_MODERADA
42,71,89,76,21,NIVEL_3_REPETICION_MODERADA
42,71,89,14,21,NIVEL_3_REPETICION_MODERADA
42,71,89,39,21,NIVEL_3_REPETICION_MODERADA
42,71,89,67,21,NIVEL_3_REPETICION_MODERADA
28,26,34,17,21,NIVEL_3_REPETICION_MODERADA
28,26,34,28,21,NIVEL_3_REPETICION_MODERADA
38,100,1,91,21,NIVEL_3_REPETICION_MODERADA
43,60,6,41,21,NIVEL_3_REPETICION_MODERADA
43,60,6,61,21,NIVEL_3_REPETICION_MODERADA
40,72,34,15,21,NIVEL_3_REPETICION_MODERADA
40,72,34,80,21,NIVEL_3_REPETICION_MODERADA
40,72,34,32,21,NIVEL_3_REPETICION_MODERADA
40,72,34,6,21,NIVEL_3_REPETICION_MODERADA
40,72,59,9,21,NIVEL_3_REPETICION_MODERADA
28,53,29,14,21,NIVEL_3_REPETICION_MODERADA
28,53,29,37,21,NIVEL_3_REPETICION_MODERADA
28,53,29,13,21,NIVEL_3_REPETICION_MODERADA
28,53,29,87,21,NIVEL_3_REPETICION_MODERADA
28,53,29,74,21,NIVEL_3_REPETICION_MODERADA
28,53,29,89,21,NIVEL_3_REPETICION_MODERADA
42,23,73,86,21,NIVEL_3_REPETICION_MODERADA
41,29,9,85,21,NIVEL_3_REPETICION_MODERADA
41,29,9,54,21,NIVEL_3_REPETICION_MODERADA
41,29,9,3,21,NIVEL_3_REPETICION_MODERADA
41,29,9,33,21,NIVEL_3_REPETICION_MODERADA
41,29,9,55,21,NIVEL_3_REPETICION_MODERADA
37,42,9,45,21,NIVEL_3_REPETICION_MODERADA
37,42,9,46,21,NIVEL_3_REPETICION_MODERADA
37,42,9,66,21,NIVEL_3_REPETICION_MODERADA
37,42,9,81,21,NIVEL_3_REPETICION_MODERADA
48,89,41,94,21,NIVEL_3_REPETICION_MODERADA
48,89,41,31,21,NIVEL_3_REPETICION_MODERADA
48,89,41,58,21,NIVEL_3_REPETICION_MODERADA
48,89,41,33,21,NIVEL_3_REPETICION_MODERADA
48,89,41,46,21,NIVEL_3_REPETICION_MODERADA
48,89,41,15,21,NIVEL_3_REPETICION_MODERADA
41,93,48,94,21,NIVEL_3_REPETICION_MODERADA
41,93,48,31,21,NIVEL_3_REPETICION_MODERADA
41,93,48,58,21,NIVEL_3_REPETICION_MODERADA
41,93,48,33,21,NIVEL_3_REPETICION_MODERADA
41,93,48,46,21,NIVEL_3_REPETICION_MODERADA
41,93,48,15,21,NIVEL_3_REPETICION_MODERADA
36,85,52,86,21,NIVEL_3_REPETICION_MODERADA
47,68,76,67,21,NIVEL_3_REPETICION_MODERADA
47,68,76,55,21,NIVEL_3_REPETICION_MODERADA
47,68,76,48,21,NIVEL_3_REPETICION_MODERADA
47,68,76,95,21,NIVEL_3_REPETICION_MODERADA
38,52,85,32,21,NIVEL_3_REPETICION_MODERADA
38,52,85,27,21,NIVEL_3_REPETICION_MODERADA
38,52,85,29,21,NIVEL_3_REPETICION_MODERADA
38,52,85,89,21,NIVEL_3_REPETICION_MODERADA
38,52,85,93,21,NIVEL_3_REPETICION_MODERADA
42,71,12,89,21,NIVEL_3_REPETICION_MODERADA
44,22,7,5,21,NIVEL_3_REPETICION_MODERADA
44,22,7,38,21,NIVEL_3_REPETICION_MODERADA
44,22,7,48,21,NIVEL_3_REPETICION_MODERADA
44,22,7,99,21,NIVEL_3_REPETICION_MODERADA
44,22,7,33,21,NIVEL_3_REPETICION_MODERADA
44,22,7,61,21,NIVEL_3_REPETICION_MODERADA
44,70,7,5,21,NIVEL_3_REPETICION_MODERADA
44,70,7,38,21,NIVEL_3_REPETICION_MODERADA
44,70,7,48,21,NIVEL_3_REPETICION_MODERADA
44,70,7,99,21,NIVEL_3_REPETICION_MODERADA
44,70,7,33,21,NIVEL_3_REPETICION_MODERADA
44,70,7,61,21,NIVEL_3_REPETICION_MODERADA
41,29,22,63,21,NIVEL_3_REPETICION_MODERADA
45,69,57,65,21,NIVEL_3_REPETICION_MODERADA
45,69,57,36,21,NIVEL_3_REPETICION_MODERADA
45,69,57,51,21,NIVEL_3_REPETICION_MODERADA
45,69,57,43,21,NIVEL_3_REPETICION_MODERADA
45,80,8,20,21,NIVEL_3_REPETICION_MODERADA
45,80,8,77,21,NIVEL_3_REPETICION_MODERADA
45,80,8,69,21,NIVEL_3_REPETICION_MODERADA
46,90,42,95,21,NIVEL_3_REPETICION_MODERADA
46,90,42,65,21,NIVEL_3_REPETICION_MODERADA
46,90,42,41,21,NIVEL_3_REPETICION_MODERADA
43,44,53,55,21,NIVEL_3_REPETICION_MODERADA
37,10,1,86,21,NIVEL_3_REPETICION_MODERADA
37,10,1,37,21,NIVEL_3_REPETICION_MODERADA
49,83,3,59,21,NIVEL_3_REPETICION_MODERADA
49,83,3,24,21,NIVEL_3_REPETICION_MODERADA
47,68,92,93,21,NIVEL_3_REPETICION_MODERADA
47,68,92,30,21,NIVEL_3_REPETICION_MODERADA
47,68,92,67,21,NIVEL_3_REPETICION_MODERADA
47,68,92,58,21,NIVEL_3_REPETICION_MODERADA
52,65,37,78,21,NIVEL_3_REPETICION_MODERADA
52,65,37,76,21,NIVEL_3_REPETICION_MODERADA
52,65,37,67,21,NIVEL_3_REPETICION_MODERADA
52,65,37,28,21,NIVEL_3_REPETICION_MODERADA
52,65,37,91,21,NIVEL_3_REPETICION_MODERADA
52,65,37,58,21,NIVEL_3_REPETICION_MODERADA
51,34,59,20,21,NIVEL_3_REPETICION_MODERADA
51,34,59,92,21,NIVEL_3_REPETICION_MODERADA
51,34,59,91,21,NIVEL_3_REPETICION_MODERADA
51,34,59,81,21,NIVEL_3_REPETICION_MODERADA
51,34,59,17,21,NIVEL_3_REPETICION_MODERADA
51,34,59,34,21,NIVEL_3_REPETICION_MODERADA
51,34,59,7,21,NIVEL_3_REPETICION_MODERADA
51,34,59,21,21,NIVEL_3_REPETICION_MODERADA
51,34,59,75,21,NIVEL_3_REPETICION_MODERADA
28,53,35,59,21,NIVEL_3_REPETICION_MODERADA
28,53,35,11,21,NIVEL_3_REPETICION_MODERADA
28,53,35,55,21,NIVEL_3_REPETICION_MODERADA
28,53,35,1,21,NIVEL_3_REPETICION_MODERADA
37,42,22,94,21,NIVEL_3_REPETICION_MODERADA
37,42,22,43,21,NIVEL_3_REPETICION_MODERADA
37,42,22,81,21,NIVEL_3_REPETICION_MODERADA
37,42,22,61,21,NIVEL_3_REPETICION_MODERADA
52,65,37,87,21,NIVEL_3_REPETICION_MODERADA
52,65,37,83,21,NIVEL_3_REPETICION_MODERADA
52,65,37,65,21,NIVEL_3_REPETICION_MODERADA
34,76,68,58,21,NIVEL_3_REPETICION_MODERADA
34,76,68,2,21,NIVEL_3_REPETICION_MODERADA
43,92,68,6,21,NIVEL_3_REPETICION_MODERADA
43,92,68,42,21,NIVEL_3_REPETICION_MODERADA
30,25,16,75,21,NIVEL_3_REPETICION_MODERADA
33,87,28,71,21,NIVEL_3_REPETICION_MODERADA
33,87,28,89,21,NIVEL_3_REPETICION_MODERADA
33,87,28,45,21,NIVEL_3_REPETICION_MODERADA
30,57,91,53,21,NIVEL_3_REPETICION_MODERADA
30,57,91,89,21,NIVEL_3_REPETICION_MODERADA
30,57,91,85,21,NIVEL_3_REPETICION_MODERADA
30,57,91,43,21,NIVEL_3_REPETICION_MODERADA
30,57,91,5,21,NIVEL_3_REPETICION_MODERADA
30,57,91,41,21,NIVEL_3_REPETICION_MODERADA
33,87,23,90,21,NIVEL_3_REPETICION_MODERADA
33,87,23,87,21,NIVEL_3_REPETICION_MODERADA
33,87,23,80,21,NIVEL_3_REPETICION_MODERADA
33,87,23,61,21,NIVEL_3_REPETICION_MODERADA
33,87,23,71,21,NIVEL_3_REPETICION_MODERADA
45,69,11,31,21,NIVEL_3_REPETICION_MODERADA
45,80,8,52,21,NIVEL_3_REPETICION_MODERADA
28,26,59,71,21,NIVEL_3_REPETICION_MODERADA
45,69,57,70,21,NIVEL_3_REPETICION_MODERADA
26,27,92,16,21,NIVEL_3_REPETICION_MODERADA
26,27,92,50,21,NIVEL_3_REPETICION_MODERADA
26,27,92,78,21,NIVEL_3_REPETICION_MODERADA
26,27,92,34,21,NIVEL_3_REPETICION_MODERADA
26,27,92,44,21,NIVEL_3_REPETICION_MODERADA
26,27,92,7,21,NIVEL_3_REPETICION_MODERADA
40,56,71,21,21,NIVEL_3_REPETICION_MODERADA
40,56,71,24,21,NIVEL_3_REPETICION_MODERADA
40,56,71,26,21,NIVEL_3_REPETICION_MODERADA
40,56,71,2,21,NIVEL_3_REPETICION_MODERADA
40,56,71,30,21,NIVEL_3_REPETICION_MODERADA
40,72,26,84,21,NIVEL_3_REPETICION_MODERADA
40,72,26,5,21,NIVEL_3_REPETICION_MODERADA
40,72,26,60,21,NIVEL_3_REPETICION_MODERADA
40,72,26,35,21,NIVEL_3_REPETICION_MODERADA
40,72,26,81,21,NIVEL_3_REPETICION_MODERADA
40,72,26,25,21,NIVEL_3_REPETICION_MODERADA
38,63,22,31,21,NIVEL_3_REPETICION_MODERADA
38,63,22,49,21,NIVEL_3_REPETICION_MODERADA
38,63,22,54,21,NIVEL_3_REPETICION_MODERADA
38,63,22,97,21,NIVEL_3_REPETICION_MODERADA
38,63,22,64,21,NIVEL_3_REPETICION_MODERADA
38,63,22,56,21,NIVEL_3_REPETICION_MODERADA
38,63,22,73,21,NIVEL_3_REPETICION_MODERADA
38,63,22,30,21,NIVEL_3_REPETICION_MODERADA
38,63,70,57,21,NIVEL_3_REPETICION_MODERADA
38,63,70,71,21,NIVEL_3_REPETICION_MODERADA
38,63,70,84,21,NIVEL_3_REPETICION_MODERADA
38,63,70,90,21,NIVEL_3_REPETICION_MODERADA
38,63,70,26,21,NIVEL_3_REPETICION_MODERADA
38,63,70,98,21,NIVEL_3_REPETICION_MODERADA
38,63,70,77,21,NIVEL_3_REPETICION_MODERADA
30,57,91,95,21,NIVEL_3_REPETICION_MODERADA
31,3,30,84,21,NIVEL_3_REPETICION_MODERADA
31,3,30,82,21,NIVEL_3_REPETICION_MODERADA
31,3,30,79,21,NIVEL_3_REPETICION_MODERADA
31,3,30,24,21,NIVEL_3_REPETICION_MODERADA
31,3,30,49,21,NIVEL_3_REPETICION_MODERADA
31,3,30,61,21,NIVEL_3_REPETICION_MODERADA
31,3,30,29,21,NIVEL_3_REPETICION_MODERADA
44,91,69,49,21,NIVEL_3_REPETICION_MODERADA
44,91,69,92,21,NIVEL_3_REPETICION_MODERADA
44,91,69,70,21,NIVEL_3_REPETICION_MODERADA
44,91,69,6,21,NIVEL_3_REPETICION_MODERADA
44,91,69,14,21,NIVEL_3_REPETICION_MODERADA
50,45,32,82,21,NIVEL_3_REPETICION_MODERADA
26,27,76,98,21,NIVEL_3_REPETICION_MODERADA
26,27,76,62,21,NIVEL_3_REPETICION_MODERADA
26,27,76,2,21,NIVEL_3_REPETICION_MODERADA
26,27,76,57,21,NIVEL_3_REPETICION_MODERADA
26,27,76,31,21,NIVEL_3_REPETICION_MODERADA
26,27,76,14,21,NIVEL_3_REPETICION_MODERADA
26,27,76,71,21,NIVEL_3_REPETICION_MODERADA
38,63,53,89,21,NIVEL_3_REPETICION_MODERADA
38,63,53,97,21,NIVEL_3_REPETICION_MODERADA
51,34,59,85,21,NIVEL_3_REPETICION_MODERADA
43,28,87,95,21,NIVEL_3_REPETICION_MODERADA
43,28,87,64,21,NIVEL_3_REPETICION_MODERADA
43,28,87,35,21,NIVEL_3_REPETICION_MODERADA
43,44,29,63,21,NIVEL_3_REPETICION_MODERADA
43,44,29,87,21,NIVEL_3_REPETICION_MODERADA
43,44,29,68,21,NIVEL_3_REPETICION_MODERADA
43,44,29,48,21,NIVEL_3_REPETICION_MODERADA
43,44,29,36,21,NIVEL_3_REPETICION_MODERADA
43,44,29,83,21,NIVEL_3_REPETICION_MODERADA
43,44,29,46,21,NIVEL_3_REPETICION_MODERADA
43,44,29,27,21,NIVEL_3_REPETICION_MODERADA
43,44,29,17,21,NIVEL_3_REPETICION_MODERADA
43,44,29,24,21,NIVEL_3_REPETICION_MODERADA
43,44,29,54,21,NIVEL_3_REPETICION_MODERADA
43,44,29,13,21,NIVEL_3_REPETICION_MODERADA
43,44,29,98,21,NIVEL_3_REPETICION_MODERADA
43,44,29,19,21,NIVEL_3_REPETICION_MODERADA
42,7,29,73,21,NIVEL_3_REPETICION_MODERADA
42,7,29,39,21,NIVEL_3_REPETICION_MODERADA
41,29,63,99,21,NIVEL_3_REPETICION_MODERADA
41,29,63,24,21,NIVEL_3_REPETICION_MODERADA
41,29,63,46,21,NIVEL_3_REPETICION_MODERADA
41,29,63,12,21,NIVEL_3_REPETICION_MODERADA
41,29,63,82,21,NIVEL_3_REPETICION_MODERADA
41,29,63,63,21,NIVEL_3_REPETICION_MODERADA
41,29,63,69,21,NIVEL_3_REPETICION_MODERADA
31,88,79,24,21,NIVEL_3_REPETICION_MODERADA
41,29,63,76,21,NIVEL_3_REPETICION_MODERADA
40,67,88,19,21,NIVEL_3_REPETICION_MODERADA
30,57,69,77,21,NIVEL_3_REPETICION_MODERADA
30,57,69,95,21,NIVEL_3_REPETICION_MODERADA
42,23,77,8,21,NIVEL_3_REPETICION_MODERADA
42,23,77,88,21,NIVEL_3_REPETICION_MODERADA
42,23,77,71,21,NIVEL_3_REPETICION_MODERADA
42,23,77,61,21,NIVEL_3_REPETICION_MODERADA
42,23,77,79,21,NIVEL_3_REPETICION_MODERADA
42,23,77,41,21,NIVEL_3_REPETICION_MODERADA
38,20,2,50,21,NIVEL_3_REPETICION_MODERADA
28,53,22,90,21,NIVEL_3_REPETICION_MODERADA
28,53,22,41,21,NIVEL_3_REPETICION_MODERADA
28,53,22,89,21,NIVEL_3_REPETICION_MODERADA
28,53,22,48,21,NIVEL_3_REPETICION_MODERADA
28,53,22,88,21,NIVEL_3_REPETICION_MODERADA
28,53,22,75,21,NIVEL_3_REPETICION_MODERADA
39,94,58,20,21,NIVEL_3_REPETICION_MODERADA
39,94,58,54,21,NIVEL_3_REPETICION_MODERADA
39,94,58,5,21,NIVEL_3_REPETICION_MODERADA
39,94,58,62,21,NIVEL_3_REPETICION_MODERADA
39,94,58,16,21,NIVEL_3_REPETICION_MODERADA
39,94,58,51,21,NIVEL_3_REPETICION_MODERADA
39,94,58,34,21,NIVEL_3_REPETICION_MODERADA
40,72,26,16,21,NIVEL_3_REPETICION_MODERADA
40,72,26,51,21,NIVEL_3_REPETICION_MODERADA
41,29,9,40,21,NIVEL_3_REPETICION_MODERADA
41,29,9,97,21,NIVEL_3_REPETICION_MODERADA
47,79,67,5,21,NIVEL_3_REPETICION_MODERADA
47,79,67,40,21,NIVEL_3_REPETICION_MODERADA
47,79,67,42,21,NIVEL_3_REPETICION_MODERADA
47,79,67,62,21,NIVEL_3_REPETICION_MODERADA
47,79,67,74,21,NIVEL_3_REPETICION_MODERADA
47,79,67,69,21,NIVEL_3_REPETICION_MODERADA
47,79,67,18,21,NIVEL_3_REPETICION_MODERADA
47,79,67,7,21,NIVEL_3_REPETICION_MODERADA
39,9,22,82,21,NIVEL_3_REPETICION_MODERADA
39,9,53,51,21,NIVEL_3_REPETICION_MODERADA
39,9,53,16,21,NIVEL_3_REPETICION_MODERADA
39,9,53,42,21,NIVEL_3_REPETICION_MODERADA
39,94,84,1,21,NIVEL_3_REPETICION_MODERADA
39,94,84,69,21,NIVEL_3_REPETICION_MODERADA
48,89,41,23,21,NIVEL_3_REPETICION_MODERADA
48,89,41,95,21,NIVEL_3_REPETICION_MODERADA
48,89,41,97,21,NIVEL_3_REPETICION_MODERADA
48,89,41,62,21,NIVEL_3_REPETICION_MODERADA
41,93,48,23,21,NIVEL_3_REPETICION_MODERADA
41,93,48,95,21,NIVEL_3_REPETICION_MODERADA
41,93,48,97,21,NIVEL_3_REPETICION_MODERADA
41,93,48,62,21,NIVEL_3_REPETICION_MODERADA
42,7,29,71,21,NIVEL_3_REPETICION_MODERADA
42,7,53,17,21,NIVEL_3_REPETICION_MODERADA
42,7,53,86,21,NIVEL_3_REPETICION_MODERADA
42,7,53,25,21,NIVEL_3_REPETICION_MODERADA
42,7,53,93,21,NIVEL_3_REPETICION_MODERADA
42,7,53,73,21,NIVEL_3_REPETICION_MODERADA
42,7,53,50,21,NIVEL_3_REPETICION_MODERADA
42,7,53,91,21,NIVEL_3_REPETICION_MODERADA
42,7,53,89,21,NIVEL_3_REPETICION_MODERADA
26,27,68,46,21,NIVEL_3_REPETICION_MODERADA
26,27,68,76,21,NIVEL_3_REPETICION_MODERADA
26,27,68,75,21,NIVEL_3_REPETICION_MODERADA
26,27,68,57,21,NIVEL_3_REPETICION_MODERADA
26,27,92,93,21,NIVEL_3_REPETICION_MODERADA
34,76,68,48,21,NIVEL_3_REPETICION_MODERADA
43,28,73,32,21,NIVEL_3_REPETICION_MODERADA
39,41,56,75,21,NIVEL_3_REPETICION_MODERADA
39,41,56,17,21,NIVEL_3_REPETICION_MODERADA
43,44,35,37,21,NIVEL_3_REPETICION_MODERADA
43,44,35,23,21,NIVEL_3_REPETICION_MODERADA
43,92,27,93,21,NIVEL_3_REPETICION_MODERADA
43,92,27,38,21,NIVEL_3_REPETICION_MODERADA
43,92,27,45,21,NIVEL_3_REPETICION_MODERADA
43,92,27,5,21,NIVEL_3_REPETICION_MODERADA
43,92,27,39,21,NIVEL_3_REPETICION_MODERADA
43,92,27,78,21,NIVEL_3_REPETICION_MODERADA
43,92,27,44,21,NIVEL_3_REPETICION_MODERADA
43,92,27,48,21,NIVEL_3_REPETICION_MODERADA
36,85,52,68,21,NIVEL_3_REPETICION_MODERADA
36,48,93,49,21,NIVEL_3_REPETICION_MODERADA
48,89,12,24,21,NIVEL_3_REPETICION_MODERADA
48,89,12,90,21,NIVEL_3_REPETICION_MODERADA
47,79,88,3,21,NIVEL_3_REPETICION_MODERADA
47,79,88,42,21,NIVEL_3_REPETICION_MODERADA
47,79,88,73,21,NIVEL_3_REPETICION_MODERADA
28,26,72,67,21,NIVEL_3_REPETICION_MODERADA
28,26,72,25,21,NIVEL_3_REPETICION_MODERADA
28,26,72,31,21,NIVEL_3_REPETICION_MODERADA
28,26,72,81,21,NIVEL_3_REPETICION_MODERADA
28,26,72,44,21,NIVEL_3_REPETICION_MODERADA
28,26,72,10,21,NIVEL_3_REPETICION_MODERADA
28,26,72,79,21,NIVEL_3_REPETICION_MODERADA
28,26,72,50,21,NIVEL_3_REPETICION_MODERADA
28,26,72,88,21,NIVEL_3_REPETICION_MODERADA
34,1,10,58,21,NIVEL_3_REPETICION_MODERADA
34,1,10,14,21,NIVEL_3_REPETICION_MODERADA
34,1,10,8,21,NIVEL_3_REPETICION_MODERADA
34,1,10,24,21,NIVEL_3_REPETICION_MODERADA
34,1,10,2,21,NIVEL_3_REPETICION_MODERADA
35,54,14,95,21,NIVEL_3_REPETICION_MODERADA
35,54,14,77,21,NIVEL_3_REPETICION_MODERADA
35,54,14,99,21,NIVEL_3_REPETICION_MODERADA
35,54,14,86,21,NIVEL_3_REPETICION_MODERADA
35,54,14,2,21,NIVEL_3_REPETICION_MODERADA
35,54,14,72,21,NIVEL_3_REPETICION_MODERADA
35,54,14,17,21,NIVEL_3_REPETICION_MODERADA
35,54,14,28,21,NIVEL_3_REPETICION_MODERADA
48,73,23,60,21,NIVEL_3_REPETICION_MODERADA
48,73,23,47,21,NIVEL_3_REPETICION_MODERADA
48,73,23,10,21,NIVEL_3_REPETICION_MODERADA
48,73,23,26,21,NIVEL_3_REPETICION_MODERADA
48,73,23,55,21,NIVEL_3_REPETICION_MODERADA
48,73,23,22,21,NIVEL_3_REPETICION_MODERADA
48,73,23,25,21,NIVEL_3_REPETICION_MODERADA
48,73,23,8,21,NIVEL_3_REPETICION_MODERADA
28,26,72,9,21,NIVEL_3_REPETICION_MODERADA
39,9,44,2,21,NIVEL_3_REPETICION_MODERADA
39,94,58,35,21,NIVEL_3_REPETICION_MODERADA
48,73,23,3,21,NIVEL_3_REPETICION_MODERADA
32,77,23,8,21,NIVEL_3_REPETICION_MODERADA
32,77,23,66,21,NIVEL_3_REPETICION_MODERADA
32,77,23,65,21,NIVEL_3_REPETICION_MODERADA
32,77,23,23,21,NIVEL_3_REPETICION_MODERADA
32,77,23,42,21,NIVEL_3_REPETICION_MODERADA
32,77,23,19,21,NIVEL_3_REPETICION_MODERADA
32,77,23,67,21,NIVEL_3_REPETICION_MODERADA
26,27,92,55,21,NIVEL_3_REPETICION_MODERADA
38,31,74,55,21,NIVEL_3_REPETICION_MODERADA
38,31,74,62,21,NIVEL_3_REPETICION_MODERADA
38,52,85,80,21,NIVEL_3_REPETICION_MODERADA
38,52,85,78,21,NIVEL_3_REPETICION_MODERADA
38,63,44,81,21,NIVEL_3_REPETICION_MODERADA
38,63,70,76,21,NIVEL_3_REPETICION_MODERADA
38,63,70,9,21,NIVEL_3_REPETICION_MODERADA
38,63,70,40,21,NIVEL_3_REPETICION_MODERADA
44,22,7,12,21,NIVEL_3_REPETICION_MODERADA
44,59,34,81,21,NIVEL_3_REPETICION_MODERADA
44,59,34,9,21,NIVEL_3_REPETICION_MODERADA
44,59,34,55,21,NIVEL_3_REPETICION_MODERADA
44,59,34,78,21,NIVEL_3_REPETICION_MODERADA
44,70,7,12,21,NIVEL_3_REPETICION_MODERADA
44,75,62,86,21,NIVEL_3_REPETICION_MODERADA
44,75,62,89,21,NIVEL_3_REPETICION_MODERADA
44,75,62,67,21,NIVEL_3_REPETICION_MODERADA
44,75,62,31,21,NIVEL_3_REPETICION_MODERADA
33,87,23,17,21,NIVEL_3_REPETICION_MODERADA
33,87,23,3,21,NIVEL_3_REPETICION_MODERADA
48,73,23,42,21,NIVEL_3_REPETICION_MODERADA
35,54,14,62,21,NIVEL_3_REPETICION_MODERADA
35,54,14,13,21,NIVEL_3_REPETICION_MODERADA
42,7,70,85,21,NIVEL_3_REPETICION_MODERADA
43,44,35,6,21,NIVEL_3_REPETICION_MODERADA
36,48,97,20,21,NIVEL_3_REPETICION_MODERADA
36,48,97,23,21,NIVEL_3_REPETICION_MODERADA
36,48,97,31,21,NIVEL_3_REPETICION_MODERADA
36,48,97,44,21,NIVEL_3_REPETICION_MODERADA
36,48,97,12,21,NIVEL_3_REPETICION_MODERADA
36,48,97,92,21,NIVEL_3_REPETICION_MODERADA
36,48,97,74,21,NIVEL_3_REPETICION_MODERADA
40,56,71,6,21,NIVEL_3_REPETICION_MODERADA
40,56,71,51,21,NIVEL_3_REPETICION_MODERADA
44,22,90,24,21,NIVEL_3_REPETICION_MODERADA
44,70,90,24,21,NIVEL_3_REPETICION_MODERADA
41,29,70,99,21,NIVEL_3_REPETICION_MODERADA
41,29,70,41,21,NIVEL_3_REPETICION_MODERADA
41,29,70,88,21,NIVEL_3_REPETICION_MODERADA
41,29,70,81,21,NIVEL_3_REPETICION_MODERADA
41,29,70,46,21,NIVEL_3_REPETICION_MODERADA
41,29,70,71,21,NIVEL_3_REPETICION_MODERADA
41,29,70,97,21,NIVEL_3_REPETICION_MODERADA
40,19,86,62,21,NIVEL_3_REPETICION_MODERADA
40,19,86,34,21,NIVEL_3_REPETICION_MODERADA
40,19,86,94,21,NIVEL_3_REPETICION_MODERADA
40,19,86,47,21,NIVEL_3_REPETICION_MODERADA
40,19,86,69,21,NIVEL_3_REPETICION_MODERADA
36,85,81,1,21,NIVEL_3_REPETICION_MODERADA
39,9,29,13,21,NIVEL_3_REPETICION_MODERADA
39,46,86,94,21,NIVEL_3_REPETICION_MODERADA
37,42,44,77,21,NIVEL_3_REPETICION_MODERADA
37,42,44,31,21,NIVEL_3_REPETICION_MODERADA
32,77,28,55,21,NIVEL_3_REPETICION_MODERADA
32,77,28,60,21,NIVEL_3_REPETICION_MODERADA
32,77,28,54,21,NIVEL_3_REPETICION_MODERADA
39,30,3,44,21,NIVEL_3_REPETICION_MODERADA
41,29,7,88,21,NIVEL_3_REPETICION_MODERADA
37,42,7,79,21,NIVEL_3_REPETICION_MODERADA
46,58,94,65,21,NIVEL_3_REPETICION_MODERADA
46,90,70,59,21,NIVEL_3_REPETICION_MODERADA
46,90,70,38,21,NIVEL_3_REPETICION_MODERADA
46,90,70,42,21,NIVEL_3_REPETICION_MODERADA
46,90,70,8,21,NIVEL_3_REPETICION_MODERADA
46,90,70,44,21,NIVEL_3_REPETICION_MODERADA
39,94,84,27,21,NIVEL_3_REPETICION_MODERADA
43,44,70,34,21,NIVEL_3_REPETICION_MODERADA
43,44,70,95,21,NIVEL_3_REPETICION_MODERADA
35,54,14,3,21,NIVEL_3_REPETICION_MODERADA
43,92,68,97,21,NIVEL_3_REPETICION_MODERADA
43,44,9,32,21,NIVEL_3_REPETICION_MODERADA
43,44,9,41,21,NIVEL_3_REPETICION_MODERADA
43,44,9,39,21,NIVEL_3_REPETICION_MODERADA
43,44,9,70,21,NIVEL_3_REPETICION_MODERADA
43,44,9,26,21,NIVEL_3_REPETICION_MODERADA
43,44,9,17,21,NIVEL_3_REPETICION_MODERADA
43,44,9,11,21,NIVEL_3_REPETICION_MODERADA
44,22,9,70,21,NIVEL_3_REPETICION_MODERADA
44,22,9,68,21,NIVEL_3_REPETICION_MODERADA
44,70,9,70,21,NIVEL_3_REPETICION_MODERADA
44,70,9,68,21,NIVEL_3_REPETICION_MODERADA
26,27,68,64,21,NIVEL_3_REPETICION_MODERADA
26,27,68,20,21,NIVEL_3_REPETICION_MODERADA
33,82,65,75,21,NIVEL_3_REPETICION_MODERADA
33,82,65,37,21,NIVEL_3_REPETICION_MODERADA
33,82,65,27,21,NIVEL_3_REPETICION_MODERADA
33,82,65,58,21,NIVEL_3_REPETICION_MODERADA
33,82,65,88,21,NIVEL_3_REPETICION_MODERADA
33,82,65,90,21,NIVEL_3_REPETICION_MODERADA
33,82,65,81,21,NIVEL_3_REPETICION_MODERADA
40,19,86,80,21,NIVEL_3_REPETICION_MODERADA
44,91,69,19,21,NIVEL_3_REPETICION_MODERADA
30,57,69,39,21,NIVEL_3_REPETICION_MODERADA
41,29,7,86,21,NIVEL_3_REPETICION_MODERADA
