activation_id,case_date,year,origin,origin_lottery,origin_draw_position,origin_source,fuerte,confirmer,confirmer_lottery,confirmer_draw_position,confirmer_source,t1_candidates,t1_group_fuerte,t1_pos_fuerte,t2_group_fuerte,t2_pos_fuerte,t2_pos_confirmer,n_confirmers,n_fuertes_same_day,other_fuertes,fuerte_appeared,first_day_offset,first_lottery,first_draw_position,fuerte_appearance_count,methodology
2025-04-20|28|26|59,2025-04-20,2025,28,Gana Mas,1,187038,26,59,Loteria Nacional,1,187047,21|26|53,21|26|53,2,26|34|59|72,1,3,1,2,53,True,5,Quiniela Real,2,1,nr-historical-relations-j1.0.0
2025-04-20|28|53|63,2025-04-20,2025,28,Gana Mas,1,187038,53,63,Quiniela Real,1,187035,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,9,2,2,26,True,2,Loteria Nacional,3,1,nr-historical-relations-j1.0.0
2025-04-20|28|53|70,2025-04-20,2025,28,Gana Mas,1,187038,53,70,New York 10:30,1,187056,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,10,2,2,26,True,2,Loteria Nacional,3,1,nr-historical-relations-j1.0.0
2025-04-21|48|73|28,2025-04-21,2025,48,Gana Mas,1,187068,73,28,Quiniela Real,1,187064,73|89,73|89,1,23|28|73|77|87,3,2,1,2,87,False,,,,0,nr-historical-relations-j1.0.0
2025-04-21|33|87|28,2025-04-21,2025,33,Quiniela Loteka,1,187072,87,28,Quiniela Real,1,187064,2|39|82|87,2|39|82|87,4,23|28|73|77|87,5,2,1,2,73,True,6,New York 2:30,2,2,nr-historical-relations-j1.0.0
2025-04-23|28|26|34,2025-04-23,2025,28,Gana Mas,1,187154,26,34,Quiniela Leidsa,1,187135,21|26|53,21|26|53,2,26|34|59|72,1,2,1,2,76,True,2,Quiniela Real,2,2,nr-historical-relations-j1.0.0
2025-04-23|34|76|68,2025-04-23,2025,34,Quiniela Leidsa,1,187135,76,68,New York 10:30,1,187143,1|17|33|49|76,1|17|33|49|76,5,27|68|76|92,3,2,1,2,26,False,,,,0,nr-historical-relations-j1.0.0
2025-04-24|49|35|44,2025-04-24,2025,49,Gana Mas,1,187157,35,44,Loteria Nacional,1,187166,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,7,1,3,69|91,True,5,Loteria Nacional,3,1,nr-historical-relations-j1.0.0
2025-04-24|45|69|57,2025-04-24,2025,45,New York 2:30,1,187156,69,57,Quiniela Real,1,187152,69|80,69|80,1,11|57|69|91,3,2,1,3,35|91,True,2,Quiniela Leidsa,2,1,nr-historical-relations-j1.0.0
2025-04-24|44|91|57,2025-04-24,2025,44,Loteria Nacional,1,187166,91,57,Quiniela Real,1,187152,22|59|70|75|91,22|59|70|75|91,5,11|57|69|91,4,2,1,3,35|69,True,2,New York 10:30,1,3,nr-historical-relations-j1.0.0
2025-04-25|33|82|65,2025-04-25,2025,33,Loteria Nacional,1,187195,82,65,Gana Mas,1,187182,2|39|82|87,2|39|82|87,3,37|65|82,3,2,1,1,,True,5,Quiniela Leidsa,1,2,nr-historical-relations-j1.0.0
2025-04-30|37|10|1,2025-04-30,2025,37,Quiniela Real,1,187331,10,1,New York 10:30,1,187350,5|10|42,5|10|42,2,1|10|100,2,1,1,2,42,True,6,New York 10:30,3,1,nr-historical-relations-j1.0.0
2025-04-30|37|42|90,2025-04-30,2025,37,Quiniela Real,1,187331,42,90,New York 2:30,1,187333,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,11,1,2,10,True,1,Quiniela Leidsa,2,6,nr-historical-relations-j1.0.0
2025-05-02|31|3|83,2025-05-02,2025,31,New York 10:30,1,187406,3,83,Loteria Nacional,1,187400,3|24|88|99,3|24|88|99,1,3|30|83,1,3,1,2,74,False,,,,0,nr-historical-relations-j1.0.0
2025-05-02|46|74|31,2025-05-02,2025,46,Quiniela Leidsa,1,187401,74,31,New York 10:30,1,187406,37|58|74|90,37|58|74|90,3,31|74,2,1,1,2,3,True,2,Gana Mas,2,2,nr-historical-relations-j1.0.0
2025-05-04|43|28|23,2025-05-04,2025,43,Gana Mas,1,187444,28,23,Quiniela Leidsa,1,187445,12|28|44|60|81|92,12|28|44|60|81|92,2,23|28|73|77|87,2,1,1,2,44,True,2,Loteria Nacional,1,4,nr-historical-relations-j1.0.0
2025-05-04|43|44|9,2025-05-04,2025,43,Gana Mas,1,187444,44,9,Loteria Nacional,1,187452,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,2,2,2,28,False,,,,0,nr-historical-relations-j1.0.0
2025-05-04|43|44|63,2025-05-04,2025,43,Gana Mas,1,187444,44,63,New York 2:30,1,187443,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,9,2,2,28,False,,,,0,nr-historical-relations-j1.0.0
2025-05-05|52|65|82,2025-05-05,2025,52,New York 10:30,1,187492,65,82,Quiniela Real,1,187467,65|97,65|97,1,37|65|82,2,3,1,1,,True,2,New York 10:30,3,2,nr-historical-relations-j1.0.0
2025-05-07|30|25|16,2025-05-07,2025,30,New York 2:30,1,187532,25,16,Loteria Nacional,1,187547,25|57,25|57,1,16|25,2,1,1,1,,True,2,New York 10:30,2,1,nr-historical-relations-j1.0.0
2025-05-09|31|88|79,2025-05-09,2025,31,Loteria Nacional,1,187598,88,79,New York 2:30,1,187587,3|24|88|99,3|24|88|99,3,67|79|88,3,2,1,1,,True,5,New York 2:30,2,1,nr-historical-relations-j1.0.0
2025-05-14|49|83|30,2025-05-14,2025,49,Quiniela Loteka,1,187746,83,30,Quiniela Leidsa,1,187750,35|40|83,35|40|83,3,3|30|83,3,2,1,1,,True,6,New York 2:30,2,1,nr-historical-relations-j1.0.0
2025-05-15|44|22|90,2025-05-15,2025,44,Quiniela Loteka,1,187776,22,90,Quiniela Real,1,187768,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,11,1,3,59|70,True,1,Gana Mas,1,5,nr-historical-relations-j1.0.0
2025-05-15|44|59|34,2025-05-15,2025,44,Quiniela Loteka,1,187776,59,34,Quiniela Leidsa,1,187779,22|59|70|75|91,22|59|70|75|91,2,26|34|59|72,3,2,1,3,22|70,False,,,,0,nr-historical-relations-j1.0.0
2025-05-15|44|70|90,2025-05-15,2025,44,Quiniela Loteka,1,187776,70,90,Quiniela Real,1,187768,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,11,1,3,22|59,True,1,Quiniela Leidsa,2,2,nr-historical-relations-j1.0.0
2025-05-17|42|7|22,2025-05-17,2025,42,New York 2:30,1,187829,7,22,Loteria Nacional,1,187839,7|18|23|50|55|66|71,7|18|23|50|55|66|71,1,7|9|22|29|35|42|44|53|63|70|90,1,3,1,2,63,True,3,Quiniela Loteka,3,2,nr-historical-relations-j1.0.0
2025-05-17|38|63|22,2025-05-17,2025,38,Quiniela Real,1,187827,63,22,Loteria Nacional,1,187839,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,3,2,2,7,True,2,Quiniela Leidsa,3,3,nr-historical-relations-j1.0.0
2025-05-17|38|63|42,2025-05-17,2025,38,Quiniela Real,1,187827,63,42,New York 2:30,1,187829,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,6,2,2,7,True,2,Quiniela Leidsa,3,3,nr-historical-relations-j1.0.0
2025-05-18|35|54|14,2025-05-18,2025,35,Quiniela Leidsa,1,187859,54,14,Quiniela Real,1,187854,6|11|43|54|86,6|11|43|54|86,4,14|54,2,1,1,4,63|65|97,True,3,New York 10:30,2,2,nr-historical-relations-j1.0.0
2025-05-18|38|63|35,2025-05-18,2025,38,Quiniela Loteka,1,187867,63,35,Quiniela Leidsa,1,187859,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,5,1,4,54|65|97,True,1,Quiniela Leidsa,3,3,nr-historical-relations-j1.0.0
2025-05-18|52|65|82,2025-05-18,2025,52,New York 2:30,1,187857,65,82,New York 10:30,1,187874,65|97,65|97,1,37|65|82,2,3,1,4,54|63|97,False,,,,0,nr-historical-relations-j1.0.0
2025-05-18|52|97|48,2025-05-18,2025,52,New York 2:30,1,187857,97,48,Loteria Nacional,1,187865,65|97,65|97,2,48|93|97,3,1,1,4,54|63|65,True,5,Loteria Nacional,3,2,nr-historical-relations-j1.0.0
2025-05-22|41|29|7,2025-05-22,2025,41,Loteria Nacional,1,187988,29,7,New York 10:30,1,187994,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,1,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2025-05-23|39|9|70,2025-05-23,2025,39,Gana Mas,1,188005,9,70,New York 2:30,1,188004,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,1,7|9|22|29|35|42|44|53|63|70|90,2,10,1,2,94,True,1,Quiniela Loteka,3,2,nr-historical-relations-j1.0.0
2025-05-23|39|94|58,2025-05-23,2025,39,Gana Mas,1,188005,94,58,New York 10:30,1,188021,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,8,58|84|94,3,1,1,2,9,False,,,,0,nr-historical-relations-j1.0.0
2025-05-24|47|79|67,2025-05-24,2025,47,Quiniela Loteka,1,188038,79,67,Gana Mas,1,188058,4|36|68|79|84,4|36|68|79|84,4,67|79|88,2,1,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2025-05-27|40|19|86,2025-05-27,2025,40,Quiniela Leidsa,1,188127,19,86,Loteria Nacional,1,188132,8|19|51|56|67|72,8|19|51|56|67|72,2,19|46|86,1,3,1,1,,True,5,Loteria Nacional,1,1,nr-historical-relations-j1.0.0
2025-05-28|32|77|23,2025-05-28,2025,32,Quiniela Real,1,188140,77,23,New York 2:30,1,188170,77,77,1,23|28|73|77|87,4,1,1,1,,True,6,New York 10:30,2,1,nr-historical-relations-j1.0.0
2025-05-29|43|12|56,2025-05-29,2025,43,New York 2:30,1,188180,12,56,Gana Mas,1,188181,12|28|44|60|81|92,12|28|44|60|81|92,1,12|41|56|71|89,1,3,1,4,28|65|81,True,4,New York 2:30,3,1,nr-historical-relations-j1.0.0
2025-05-29|43|28|23,2025-05-29,2025,43,New York 2:30,1,188180,28,23,Quiniela Real,1,188178,12|28|44|60|81|92,12|28|44|60|81|92,2,23|28|73|77|87,2,1,1,4,12|65|81,True,3,Gana Mas,3,1,nr-historical-relations-j1.0.0
2025-05-29|52|65|82,2025-05-29,2025,52,Loteria Nacional,1,188188,65,82,Quiniela Leidsa,1,188192,65|97,65|97,1,37|65|82,2,3,1,4,12|28|81,True,4,Quiniela Real,3,2,nr-historical-relations-j1.0.0
2025-05-29|43|81|52,2025-05-29,2025,43,New York 2:30,1,188180,81,52,Loteria Nacional,1,188188,12|28|44|60|81|92,12|28|44|60|81|92,5,52|81|85,2,1,1,4,12|28|65,True,6,Quiniela Loteka,1,1,nr-historical-relations-j1.0.0
2025-05-30|43|44|90,2025-05-30,2025,43,Gana Mas,1,188209,44,90,Quiniela Leidsa,1,188219,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,11,1,1,,True,1,Quiniela Loteka,3,3,nr-historical-relations-j1.0.0
2025-05-31|43|12|41,2025-05-31,2025,43,Quiniela Real,1,188234,12,41,Gana Mas,1,188237,12|28|44|60|81|92,12|28|44|60|81|92,1,12|41|56|71|89,1,2,1,6,29|44|56|71|81,True,2,New York 2:30,3,1,nr-historical-relations-j1.0.0
2025-05-31|41|29|42,2025-05-31,2025,41,Gana Mas,1,188237,29,42,New York 2:30,1,188236,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,6,1,6,12|44|56|71|81,True,1,New York 2:30,2,1,nr-historical-relations-j1.0.0
2025-05-31|43|44|42,2025-05-31,2025,43,Quiniela Real,1,188234,44,42,New York 2:30,1,188236,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,6,1,6,12|29|56|71|81,True,1,Quiniela Loteka,1,3,nr-historical-relations-j1.0.0
2025-05-31|40|56|41,2025-05-31,2025,40,Quiniela Loteka,1,188244,56,41,Gana Mas,1,188237,8|19|51|56|67|72,8|19|51|56|67|72,4,12|41|56|71|89,3,2,1,6,12|29|44|71|81,False,,,,0,nr-historical-relations-j1.0.0
2025-05-31|42|71|41,2025-05-31,2025,42,New York 2:30,1,188236,71,41,Gana Mas,1,188237,7|18|23|50|55|66|71,7|18|23|50|55|66|71,7,12|41|56|71|89,4,2,1,6,12|29|44|56|81,True,1,Quiniela Real,3,2,nr-historical-relations-j1.0.0
2025-05-31|43|81|85,2025-05-31,2025,43,Quiniela Real,1,188234,81,85,Loteria Nacional,1,188250,12|28|44|60|81|92,12|28|44|60|81|92,5,52|81|85,2,3,1,6,12|29|44|56|71,True,4,Quiniela Loteka,1,2,nr-historical-relations-j1.0.0
2025-06-01|44|22|70,2025-06-01,2025,44,Quiniela Loteka,1,188278,22,70,Gana Mas,1,188266,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,10,1,2,59,True,3,Loteria Nacional,2,2,nr-historical-relations-j1.0.0
2025-06-01|44|59|72,2025-06-01,2025,44,Quiniela Loteka,1,188278,59,72,New York 10:30,1,188329,22|59|70|75|91,22|59|70|75|91,2,26|34|59|72,3,4,1,2,22,True,3,New York 10:30,3,1,nr-historical-relations-j1.0.0
2025-06-02|43|28|87,2025-06-02,2025,43,Quiniela Loteka,1,188304,28,87,Gana Mas,1,188298,12|28|44|60|81|92,12|28|44|60|81|92,2,23|28|73|77|87,2,5,1,1,,True,4,Loteria Nacional,1,1,nr-historical-relations-j1.0.0
2025-06-03|45|69|11,2025-06-03,2025,45,Quiniela Leidsa,1,188338,69,11,Quiniela Real,1,188324,69|80,69|80,1,11|57|69|91,3,1,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2025-06-04|40|56|71,2025-06-04,2025,40,Quiniela Leidsa,1,188362,56,71,New York 10:30,1,188393,8|19|51|56|67|72,8|19|51|56|67|72,4,12|41|56|71|89,3,4,1,1,,True,5,Quiniela Loteka,3,1,nr-historical-relations-j1.0.0
2025-06-05|37|42|7,2025-06-05,2025,37,Gana Mas,1,188381,42,7,Quiniela Leidsa,1,188397,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,1,3,1,,True,6,Gana Mas,3,1,nr-historical-relations-j1.0.0
2025-06-05|37|42|9,2025-06-05,2025,37,Gana Mas,1,188381,42,9,Loteria Nacional,1,188395,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,2,3,1,,True,6,Gana Mas,3,1,nr-historical-relations-j1.0.0
2025-06-05|37|42|35,2025-06-05,2025,37,Gana Mas,1,188381,42,35,New York 10:30,1,188407,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,5,3,1,,True,6,Gana Mas,3,1,nr-historical-relations-j1.0.0
2025-06-06|28|26|34,2025-06-06,2025,28,Loteria Nacional,1,188425,26,34,Gana Mas,1,188417,21|26|53,21|26|53,2,26|34|59|72,1,2,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2025-06-08|46|90|7,2025-06-08,2025,46,New York 2:30,1,188475,90,7,Quiniela Loteka,1,188485,37|58|74|90,37|58|74|90,4,7|9|22|29|35|42|44|53|63|70|90,11,1,1,1,,True,5,New York 10:30,1,1,nr-historical-relations-j1.0.0
2025-06-12|48|73|23,2025-06-12,2025,48,Gana Mas,1,195563,73,23,New York 10:30,1,195579,73|89,73|89,1,23|28|73|77|87,3,1,1,2,89,False,,,,0,nr-historical-relations-j1.0.0
2025-06-12|48|89|12,2025-06-12,2025,48,Gana Mas,1,195563,89,12,Quiniela Loteka,1,195567,73|89,73|89,2,12|41|56|71|89,5,1,1,2,73,True,2,Quiniela Real,3,1,nr-historical-relations-j1.0.0
2025-06-13|44|22|90,2025-06-13,2025,44,Quiniela Real,1,195601,22,90,New York 10:30,1,195620,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,11,1,2,70,True,1,Gana Mas,3,2,nr-historical-relations-j1.0.0
2025-06-13|44|70|22,2025-06-13,2025,44,Quiniela Real,1,195601,70,22,Quiniela Leidsa,1,195612,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,3,2,2,22,True,3,Quiniela Loteka,3,2,nr-historical-relations-j1.0.0
2025-06-13|44|70|90,2025-06-13,2025,44,Quiniela Real,1,195601,70,90,New York 10:30,1,195620,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,11,2,2,22,True,3,Quiniela Loteka,3,2,nr-historical-relations-j1.0.0
2025-06-15|33|87|23,2025-06-15,2025,33,Quiniela Leidsa,1,195666,87,23,Quiniela Loteka,1,195675,2|39|82|87,2|39|82|87,4,23|28|73|77|87,5,1,1,1,,True,1,Quiniela Leidsa,3,2,nr-historical-relations-j1.0.0
2025-06-16|37|42|44,2025-06-16,2025,37,Quiniela Loteka,1,195698,42,44,Gana Mas,1,195693,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,7,1,2,59,True,5,Quiniela Real,1,1,nr-historical-relations-j1.0.0
2025-06-16|44|59|34,2025-06-16,2025,44,Gana Mas,1,195693,59,34,New York 10:30,1,195709,22|59|70|75|91,22|59|70|75|91,2,26|34|59|72,3,2,1,2,42,True,7,Quiniela Real,2,1,nr-historical-relations-j1.0.0
2025-06-18|40|19|86,2025-06-18,2025,40,Gana Mas,1,195753,19,86,Quiniela Real,1,195750,8|19|51|56|67|72,8|19|51|56|67|72,2,19|46|86,1,3,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2025-06-20|41|29|90,2025-06-20,2025,41,Quiniela Loteka,1,195819,29,90,Loteria Nacional,1,195824,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,11,1,1,,True,3,Gana Mas,1,3,nr-historical-relations-j1.0.0
2025-06-23|38|20|2,2025-06-23,2025,38,New York 2:30,1,195906,20,2,Quiniela Loteka,1,195911,20|31|47|52|63|100,20|31|47|52|63|100,1,2|20,2,1,1,3,63|100,True,1,New York 10:30,2,3,nr-historical-relations-j1.0.0
2025-06-23|38|63|29,2025-06-23,2025,38,New York 2:30,1,195906,63,29,Gana Mas,1,195907,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,4,1,3,20|100,True,2,Quiniela Real,2,2,nr-historical-relations-j1.0.0
2025-06-23|38|100|10,2025-06-23,2025,38,New York 2:30,1,195906,100,10,Loteria Nacional,1,195917,20|31|47|52|63|100,20|31|47|52|63|100,6,1|10|100,3,2,1,3,20|63,False,,,,0,nr-historical-relations-j1.0.0
2025-06-25|49|35|42,2025-06-25,2025,49,New York 10:30,1,195992,35,42,New York 2:30,1,195974,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,6,1,2,83,True,2,Quiniela Real,1,1,nr-historical-relations-j1.0.0
2025-06-25|49|83|3,2025-06-25,2025,49,New York 10:30,1,195992,83,3,Quiniela Real,1,195971,35|40|83,35|40|83,3,3|30|83,3,1,1,2,35,True,7,New York 2:30,1,1,nr-historical-relations-j1.0.0
2025-06-27|44|22|35,2025-06-27,2025,44,New York 10:30,1,196053,22,35,Quiniela Real,1,196029,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,5,1,2,70,False,,,,0,nr-historical-relations-j1.0.0
2025-06-27|44|70|35,2025-06-27,2025,44,New York 10:30,1,196053,70,35,Quiniela Real,1,196029,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,5,1,2,22,True,1,New York 10:30,3,4,nr-historical-relations-j1.0.0
2025-06-29|34|76|92,2025-06-29,2025,34,New York 2:30,1,196116,76,92,Loteria Nacional,1,196105,1|17|33|49|76,1|17|33|49|76,5,27|68|76|92,3,4,1,1,,True,4,New York 2:30,1,2,nr-historical-relations-j1.0.0
2025-06-30|32|77|23,2025-06-30,2025,32,Gana Mas,1,196128,77,23,New York 2:30,1,196127,77,77,1,23|28|73|77|87,4,1,1,1,,True,1,Loteria Nacional,2,2,nr-historical-relations-j1.0.0
2025-07-01|46|90|7,2025-07-01,2025,46,New York 10:30,1,196170,90,7,Quiniela Loteka,1,196162,37|58|74|90,37|58|74|90,4,7|9|22|29|35|42|44|53|63|70|90,11,1,1,1,,True,3,Quiniela Loteka,2,1,nr-historical-relations-j1.0.0
2025-07-09|38|63|70,2025-07-09,2025,38,Quiniela Real,1,196405,63,70,New York 2:30,1,196408,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,10,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2025-07-11|47|68|76,2025-07-11,2025,47,Quiniela Real,1,196472,68,76,Quiniela Loteka,2,196480,4|36|68|79|84,4|36|68|79|84,3,27|68|76|92,2,3,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2025-07-12|42|71|89,2025-07-12,2025,42,Loteria Nacional,1,196522,71,89,Quiniela Loteka,1,196513,7|18|23|50|55|66|71,7|18|23|50|55|66|71,7,12|41|56|71|89,4,5,1,1,,True,5,Quiniela Real,2,1,nr-historical-relations-j1.0.0
2025-07-15|45|80|8,2025-07-15,2025,45,Quiniela Leidsa,1,196615,80,8,Quiniela Loteka,1,196611,69|80,69|80,2,8|80,2,1,1,1,,True,2,Gana Mas,1,1,nr-historical-relations-j1.0.0
2025-07-19|42|23|73,2025-07-19,2025,42,Gana Mas,1,196732,23,73,Quiniela Leidsa,1,196741,7|18|23|50|55|66|71,7|18|23|50|55|66|71,3,23|28|73|77|87,1,3,1,1,,True,1,Gana Mas,2,2,nr-historical-relations-j1.0.0
2025-07-20|39|30|83,2025-07-20,2025,39,Loteria Nacional,1,196772,30,83,New York 10:30,1,196804,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,3,3|30|83,2,3,1,1,,True,1,New York 10:30,2,1,nr-historical-relations-j1.0.0
2025-07-22|39|14|54,2025-07-22,2025,39,New York 2:30,1,196825,14,54,Gana Mas,1,196828,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,2,14|54,1,2,1,2,30,True,5,Quiniela Loteka,2,1,nr-historical-relations-j1.0.0
2025-07-22|39|30|3,2025-07-22,2025,39,New York 2:30,1,196825,30,3,Loteria Nacional,2,196839,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,3,3|30|83,2,1,1,2,14,False,,,,0,nr-historical-relations-j1.0.0
2025-07-23|48|89|12,2025-07-23,2025,48,Quiniela Real,1,196890,89,12,New York 10:30,1,196910,73|89,73|89,2,12|41|56|71|89,5,1,1,1,,True,1,Loteria Nacional,1,4,nr-historical-relations-j1.0.0
2025-07-24|43|12|89,2025-07-24,2025,43,New York 10:30,1,196944,12,89,Loteria Nacional,1,196936,12|28|44|60|81|92,12|28|44|60|81|92,1,12|41|56|71|89,1,5,1,2,44,True,6,Quiniela Loteka,1,1,nr-historical-relations-j1.0.0
2025-07-24|43|44|35,2025-07-24,2025,43,New York 10:30,1,196944,44,35,Quiniela Real,1,196920,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,5,1,2,12,True,3,Gana Mas,2,1,nr-historical-relations-j1.0.0
2025-07-25|40|19|86,2025-07-25,2025,40,Quiniela Real,1,196952,19,86,New York 2:30,1,196956,8|19|51|56|67|72,8|19|51|56|67|72,2,19|46|86,1,3,1,2,65,True,4,Quiniela Leidsa,1,3,nr-historical-relations-j1.0.0
2025-07-25|52|65|82,2025-07-25,2025,52,Gana Mas,1,196957,65,82,New York 10:30,1,196973,65|97,65|97,1,37|65|82,2,3,1,2,19,True,2,New York 10:30,3,6,nr-historical-relations-j1.0.0
2025-07-27|44|22|90,2025-07-27,2025,44,Gana Mas,2,197018,22,90,New York 10:30,1,197034,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,11,1,3,53|70,True,1,Quiniela Leidsa,1,2,nr-historical-relations-j1.0.0
2025-07-27|28|53|44,2025-07-27,2025,28,New York 2:30,1,197017,53,44,Gana Mas,2,197018,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,7,2,3,22|70,False,,,,0,nr-historical-relations-j1.0.0
2025-07-27|28|53|90,2025-07-27,2025,28,New York 2:30,1,197017,53,90,New York 10:30,1,197034,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,11,2,3,22|70,False,,,,0,nr-historical-relations-j1.0.0
2025-07-27|44|70|90,2025-07-27,2025,44,Gana Mas,2,197018,70,90,New York 10:30,1,197034,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,11,1,3,22|53,True,1,Quiniela Real,1,1,nr-historical-relations-j1.0.0
2025-07-28|38|63|22,2025-07-28,2025,38,New York 2:30,1,197047,63,22,Quiniela Leidsa,1,197057,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,3,2,1,,True,1,Gana Mas,1,4,nr-historical-relations-j1.0.0
2025-07-28|38|63|70,2025-07-28,2025,38,New York 2:30,1,197047,63,70,Quiniela Real,1,197044,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,10,2,1,,True,1,Gana Mas,1,4,nr-historical-relations-j1.0.0
2025-07-31|39|9|7,2025-07-31,2025,39,Loteria Nacional,1,197153,9,7,Quiniela Leidsa,1,197148,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,1,7|9|22|29|35|42|44|53|63|70|90,2,1,1,3,37|90,True,1,Loteria Nacional,1,4,nr-historical-relations-j1.0.0
2025-07-31|46|37|65,2025-07-31,2025,46,New York 10:30,1,197156,37,65,Gana Mas,1,197140,37|58|74|90,37|58|74|90,1,37|65|82,1,2,1,3,9|90,True,5,Quiniela Loteka,3,1,nr-historical-relations-j1.0.0
2025-07-31|46|90|7,2025-07-31,2025,46,New York 10:30,1,197156,90,7,Quiniela Leidsa,1,197148,37|58|74|90,37|58|74|90,4,7|9|22|29|35|42|44|53|63|70|90,11,1,1,3,9|37,True,1,Quiniela Real,1,1,nr-historical-relations-j1.0.0
2025-08-03|49|35|9,2025-08-03,2025,49,Quiniela Loteka,1,197234,35,9,New York 10:30,1,197241,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,2,2,1,,True,1,Gana Mas,2,4,nr-historical-relations-j1.0.0
2025-08-03|49|35|29,2025-08-03,2025,49,Quiniela Loteka,1,197234,35,29,Quiniela Leidsa,1,197226,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,4,2,1,,True,1,Gana Mas,2,4,nr-historical-relations-j1.0.0
2025-08-04|39|30|83,2025-08-04,2025,39,New York 2:30,1,197255,30,83,Quiniela Loteka,1,197262,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,3,3|30|83,2,3,1,2,46,True,5,Gana Mas,2,1,nr-historical-relations-j1.0.0
2025-08-04|39|46|86,2025-08-04,2025,39,New York 2:30,1,197255,46,86,New York 10:30,1,197274,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,5,19|46|86,2,3,1,2,30,True,2,Gana Mas,3,1,nr-historical-relations-j1.0.0
