case_date,fuerte,t1_code,t1_group,t1_pos,num_-1,num_+1,num_-2,num_+2,day_-1,day_+1,day_fuerte,sequences,fuerte_appeared
2025-11-19,34,51,34|98,1,,98,,,,1,,,False
2025-11-19,53,28,21|26|53,3,26,,21,,5,,,,False
2025-11-20,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,1,6,,,False
2025-11-22,35,49,35|40|83,1,,40,,83,,3,2,F→+1|F→+2|F→+1→+2,True
2025-11-22,63,38,20|31|47|52|63|100,5,52,100,47,,,,3,F→-2,True
2025-11-22,100,38,20|31|47|52|63|100,6,63,,52,,3,,,,False
2025-11-23,7,42,7|18|23|50|55|66|71,1,,18,,23,,,3,,True
2025-11-23,71,42,7|18|23|50|55|66|71,7,66,,55,,6,,1,F→-1|F→-2,True
2025-11-25,57,30,25|57,2,25,,,,7,,,,False
2025-11-26,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,1,4,,,False
2025-11-26,94,39,9|14|30|41|46|62|78|94,8,78,,62,,2,,4,-1→F,True
2025-11-27,26,28,21|26|53,2,21,53,,,5,,3,F→-1,True
2025-11-27,53,28,21|26|53,3,26,,21,,3,,,,False
2025-11-27,68,47,4|36|68|79|84,3,36,79,4,84,,6,5,F→+1|F→-2,True
2025-11-27,76,34,1|17|33|49|76,5,49,,33,,2,,1,F→-1,True
2025-11-28,42,37,5|10|42,3,10,,5,,1,,7,-1→F,True
2025-12-04,86,35,6|11|43|54|86,5,54,,43,,3,,6,-1→F,True
2025-12-05,7,42,7|18|23|50|55|66|71,1,,18,,23,,2,,,False
2025-12-05,71,42,7|18|23|50|55|66|71,7,66,,55,,2,,1,F→-1|F→-2,True
2025-12-07,73,48,73|89,1,,89,,,,,2,,True
2025-12-09,28,43,12|28|44|60|81|92,2,12,44,,60,2,,6,-1→F,True
2025-12-09,44,43,12|28|44|60|81|92,3,28,60,12,81,6,,,,False
2025-12-14,11,35,6|11|43|54|86,2,6,43,,54,1,3,6,-1→F|+1→F,True
2025-12-14,54,35,6|11|43|54|86,4,43,86,11,,3,5,5,-1→F|F→-2,True
2025-12-16,58,46,37|58|74|90,2,37,74,,90,2,3,1,F→-1|F→+1|F→+2|F→-1→F,True
2025-12-20,29,41,13|29|93,2,13,93,,,3,3,2,F→-1|F→+1|F→-1→F,True
2025-12-20,56,40,8|19|51|56|67|72,4,51,67,19,72,1,1,7,-1→F|+1→F,True
2025-12-27,29,41,13|29|93,2,13,93,,,2,6,2,F→+1,True
2025-12-27,93,41,13|29|93,3,29,,13,,2,,6,-1→F,True
2025-12-29,16,27,16,1,,,,,,,2,,True
2025-12-30,28,43,12|28|44|60|81|92,2,12,44,,60,4,7,1,F→-1|F→+1|F→+2|F→-1→F,True
2025-12-30,44,43,12|28|44|60|81|92,3,28,60,12,81,1,5,7,-1→F|+1→F,True
2025-12-30,77,32,77,1,,,,,,,4,,True
2025-12-31,84,47,4|36|68|79|84,5,79,,68,,3,,4,-1→F,True
2026-01-02,29,41,13|29|93,2,13,93,,,5,2,6,-1→F|+1→F,True
2026-01-03,44,43,12|28|44|60|81|92,3,28,60,12,81,2,1,3,-1→F|+1→F,True
2026-01-03,92,43,12|28|44|60|81|92,6,81,,60,,3,,2,F→-1|F→-1→-2→F_partial,True
2026-01-06,56,40,8|19|51|56|67|72,4,51,67,19,72,1,2,4,-1→F|+1→F|F→-2,True
2026-01-07,23,42,7|18|23|50|55|66|71,3,18,50,7,55,6,3,,,False
2026-01-07,90,46,37|58|74|90,4,74,,58,,7,,2,F→-1,True
2026-01-08,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,2,4,1,F→-1|F→+1,True
2026-01-08,94,39,9|14|30|41|46|62|78|94,8,78,,62,,1,,1,F→-2,True
2026-01-11,20,38,20|31|47|52|63|100,1,,31,,47,,,2,,True
2026-01-12,53,28,21|26|53,3,26,,21,,2,,2,,True
2026-01-13,85,36,32|48|64|85,4,64,,48,,,,4,,True
2026-01-16,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,6,2,1,F→-1|F→+1|F→-2|F→+2|F→+1→+2,True
2026-01-16,57,30,25|57,2,25,,,,3,,2,F→-1,True
2026-01-17,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,1,3,+1→F|F→+2,True
2026-01-17,94,39,9|14|30|41|46|62|78|94,8,78,,62,,3,,1,F→-1,True
2026-01-19,42,37,5|10|42,3,10,,5,,1,,,,False
2026-01-21,87,33,2|39|82|87,4,82,,39,,,,1,,True
2026-01-23,29,41,13|29|93,2,13,93,,,4,4,7,-1→F|+1→F,True
2026-01-23,89,48,73|89,2,73,,,,1,,,,False
2026-01-23,93,41,13|29|93,3,29,,13,,7,,4,F→-1,True
2026-01-25,28,43,12|28|44|60|81|92,2,12,44,,60,1,3,,,False
2026-02-04,68,47,4|36|68|79|84,3,36,79,4,84,3,2,1,F→-1|F→+1|F→-1→F,True
2026-02-08,31,38,20|31|47|52|63|100,2,20,47,,52,5,2,,,False
2026-02-08,52,38,20|31|47|52|63|100,4,47,63,31,100,2,2,,,False
2026-02-09,19,40,8|19|51|56|67|72,2,8,51,,56,1,,2,-1→F,True
2026-02-09,58,46,37|58|74|90,2,37,74,,90,3,3,6,-1→F|+1→F,True
2026-02-09,72,40,8|19|51|56|67|72,6,67,,56,,,,1,,True
2026-02-11,7,42,7|18|23|50|55|66|71,1,,18,,23,,,7,,True
2026-02-11,71,42,7|18|23|50|55|66|71,7,66,,55,,1,,3,-1→F|F→-2,True
2026-02-14,63,38,20|31|47|52|63|100,5,52,100,47,,2,,6,-1→F,True
2026-02-14,73,48,73|89,1,,89,,,,2,1,F→+1,True
2026-02-15,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,3,,,,False
2026-02-15,94,39,9|14|30|41|46|62|78|94,8,78,,62,,2,,3,-1→F,True
2026-02-16,87,33,2|39|82|87,4,82,,39,,1,,4,-1→F,True
2026-02-17,88,31,3|24|88|99,3,24,99,3,,4,1,,,False
2026-02-18,53,28,21|26|53,3,26,,21,,5,,4,F→-1|F→-1→F,True
2026-02-19,88,31,3|24|88|99,3,24,99,3,,2,2,,,False
2026-02-23,72,40,8|19|51|56|67|72,6,67,,56,,2,,2,,True
2026-02-24,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,6,1,3,F→-1|+1→F|F→-2,True
2026-02-26,16,27,16,1,,,,,,,,,False
2026-02-28,59,44,22|59|70|75|91,2,22,70,,75,4,4,6,-1→F|+1→F,True
2026-02-28,70,44,22|59|70|75|91,3,59,75,22,91,6,1,4,F→-1|+1→F,True
2026-03-02,57,30,25|57,2,25,,,,1,,1,,True
2026-03-03,44,43,12|28|44|60|81|92,3,28,60,12,81,,,2,,True
2026-03-04,42,37,5|10|42,3,10,,5,,1,,3,-1→F|F→-2,True
2026-03-05,22,44,22|59|70|75|91,1,,59,,70,,1,,,False
2026-03-05,68,47,4|36|68|79|84,3,36,79,4,84,3,1,,,False
2026-03-05,70,44,22|59|70|75|91,3,59,75,22,91,1,6,1,F→+1,True
2026-03-06,29,41,13|29|93,2,13,93,,,,6,,,False
2026-03-07,23,42,7|18|23|50|55|66|71,3,18,50,7,55,7,2,7,+1→F,True
2026-03-07,29,41,13|29|93,2,13,93,,,,5,,,False
2026-03-07,71,42,7|18|23|50|55|66|71,7,66,,55,,2,,3,-1→F,True
2026-03-12,19,40,8|19|51|56|67|72,2,8,51,,56,,3,2,F→+1,True
2026-03-12,56,40,8|19|51|56|67|72,4,51,67,19,72,3,5,2,F→-1|F→+1|F→+2|F→-1→F,True
2026-03-13,19,40,8|19|51|56|67|72,2,8,51,,56,7,2,1,F→-1|F→+1,True
2026-03-16,44,43,12|28|44|60|81|92,3,28,60,12,81,4,2,1,F→-1|F→+1|F→-2|F→-1→F,True
2026-03-17,22,44,22|59|70|75|91,1,,59,,70,,,,,False
2026-03-17,70,44,22|59|70|75|91,3,59,75,22,91,,,3,F→+2,True
2026-03-18,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,4,6,2,F→-1|F→+1|F→-2|F→-1→-2|F→-1→F,True
2026-03-19,68,47,4|36|68|79|84,3,36,79,4,84,3,4,2,F→-1|F→+1|F→+2|F→-1→F,True
2026-03-23,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,2,1,F→+1|F→+2,True
2026-03-23,22,44,22|59|70|75|91,1,,59,,70,,3,,,False
2026-03-23,70,44,22|59|70|75|91,3,59,75,22,91,3,2,5,-1→F|+1→F,True
2026-03-23,94,39,9|14|30|41|46|62|78|94,8,78,,62,,7,,1,F→-1,True
2026-03-24,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,1,2,+1→F,True
2026-03-25,35,49,35|40|83,1,,40,,83,,,2,,True
2026-03-26,44,43,12|28|44|60|81|92,3,28,60,12,81,5,7,,,False
2026-03-26,92,43,12|28|44|60|81|92,6,81,,60,,5,,1,F→-1|F→-2|F→-1→-2|F→-1→F,True
2026-03-27,11,35,6|11|43|54|86,2,6,43,,54,4,,1,F→-1,True
2026-03-28,7,42,7|18|23|50|55|66|71,1,,18,,23,,1,,,False
2026-03-28,23,42,7|18|23|50|55|66|71,3,18,50,7,55,1,,2,-1→F|F→+2,True
2026-04-04,68,47,4|36|68|79|84,3,36,79,4,84,1,3,1,F→+1|F→+2,True
2026-04-05,63,38,20|31|47|52|63|100,5,52,100,47,,5,,1,F→-1|F→-2|F→-1→F,True
2026-04-06,63,38,20|31|47|52|63|100,5,52,100,47,,4,,6,-1→F,True
2026-04-09,28,43,12|28|44|60|81|92,2,12,44,,60,2,4,4,-1→F,True
2026-04-09,77,32,77,1,,,,,,,,,False
2026-04-09,82,33,2|39|82|87,3,39,87,2,,,,1,F→-2,True
2026-04-09,87,33,2|39|82|87,4,82,,39,,1,,,,False
2026-04-10,87,33,2|39|82|87,4,82,,39,,1,,7,-1→F,True
2026-04-13,77,32,77,1,,,,,,,,,False
2026-04-14,42,37,5|10|42,3,10,,5,,3,,1,F→-1|F→-2|F→-1→-2,True
2026-04-15,87,33,2|39|82|87,4,82,,39,,,,2,F→-2,True
2026-04-16,16,27,16,1,,,,,,,,,False
2026-04-16,83,49,35|40|83,3,40,,35,,,,4,,True
2026-04-22,58,46,37|58|74|90,2,37,74,,90,1,2,4,-1→F|+1→F|F→+2,True
2026-04-22,74,46,37|58|74|90,3,58,90,37,,4,5,2,F→-1|F→+1|F→-1→-2→F_partial|F→-1→F,True
2026-04-23,44,43,12|28|44|60|81|92,3,28,60,12,81,,1,3,+1→F|F→+2,True
2026-04-23,81,43,12|28|44|60|81|92,5,60,92,44,,1,2,6,-1→F|+1→F,True
2026-04-25,28,43,12|28|44|60|81|92,2,12,44,,60,3,1,,,False
2026-04-25,44,43,12|28|44|60|81|92,3,28,60,12,81,,,1,F→-2|F→+2,True
2026-04-28,58,46,37|58|74|90,2,37,74,,90,,3,2,F→+1,True
2026-04-29,97,52,65|97,2,65,,,,2,,3,-1→F,True
2026-04-30,57,30,25|57,2,25,,,,,,3,,True
2026-04-30,94,39,9|14|30|41|46|62|78|94,8,78,,62,,1,,1,F→-2,True
2026-05-06,34,51,34|98,1,,98,,,,4,5,+1→F,True
2026-05-06,86,35,6|11|43|54|86,5,54,,43,,,,3,,True
2026-05-08,34,51,34|98,1,,98,,,,2,3,+1→F,True
2026-05-09,77,32,77,1,,,,,,,4,,True
2026-05-10,29,41,13|29|93,2,13,93,,,4,1,6,-1→F|+1→F,True
2026-05-10,63,38,20|31|47|52|63|100,5,52,100,47,,2,,2,F→-2,True
2026-05-11,82,33,2|39|82|87,3,39,87,2,,7,,3,F→-1,True
2026-05-12,89,48,73|89,2,73,,,,2,,1,F→-1|F→-1→F,True
2026-05-14,87,33,2|39|82|87,4,82,,39,,,,5,,True
2026-05-15,57,30,25|57,2,25,,,,,,1,,True
2026-05-17,23,42,7|18|23|50|55|66|71,3,18,50,7,55,,3,2,F→+1|F→-2,True
2026-05-19,48,36,32|48|64|85,2,32,64,,85,2,,6,-1→F,True
2026-05-19,85,36,32|48|64|85,4,64,,48,,,,4,F→-2,True
2026-05-19,97,52,65|97,2,65,,,,4,,6,-1→F,True
2026-05-22,22,44,22|59|70|75|91,1,,59,,70,,,,,False
2026-05-22,70,44,22|59|70|75|91,3,59,75,22,91,,1,1,,True
2026-05-22,91,44,22|59|70|75|91,5,75,,70,,1,,,,False
2026-05-23,42,37,5|10|42,3,10,,5,,3,,4,-1→F,True
2026-05-24,69,45,69|80,1,,80,,,,6,6,,True
2026-05-24,82,33,2|39|82|87,3,39,87,2,,1,4,,,False
2026-05-27,63,38,20|31|47|52|63|100,5,52,100,47,,3,,4,-1→F,True
2026-05-28,35,49,35|40|83,1,,40,,83,,1,1,F→+2,True
2026-05-28,59,44,22|59|70|75|91,2,22,70,,75,2,3,7,-1→F|+1→F,True
2026-05-29,94,39,9|14|30|41|46|62|78|94,8,78,,62,,,,1,F→-2,True
2026-05-30,35,49,35|40|83,1,,40,,83,,1,,,False
2026-05-31,25,30,25|57,1,,57,,,,1,4,+1→F,True
2026-05-31,57,30,25|57,2,25,,,,4,,1,F→-1|F→-1→F,True
2026-06-01,48,36,32|48|64|85,2,32,64,,85,2,1,2,+1→F|F→+2,True
2026-06-03,73,48,73|89,1,,89,,,,7,2,F→+1,True
2026-06-06,90,46,37|58|74|90,4,74,,58,,,,,,False
2026-06-07,42,37,5|10|42,3,10,,5,,,,3,,True
2026-06-07,65,52,65|97,1,,97,,,,7,2,F→+1,True
2026-06-08,82,33,2|39|82|87,3,39,87,2,,3,,4,-1→F,True
2026-06-09,13,41,13|29|93,1,,29,,93,,,,,False
2026-06-10,20,38,20|31|47|52|63|100,1,,31,,47,,7,1,F→+1|F→+2,True
2026-06-10,63,38,20|31|47|52|63|100,5,52,100,47,,1,,2,-1→F,True
2026-06-11,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,4,,,False
2026-06-11,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,2,,,,False
2026-06-11,57,30,25|57,2,25,,,,1,,3,-1→F,True
2026-06-11,91,44,22|59|70|75|91,5,75,,70,,5,,,,False
2026-06-11,94,39,9|14|30|41|46|62|78|94,8,78,,62,,2,,1,F→-1|F→-2|F→-1→-2,True
2026-06-12,42,37,5|10|42,3,10,,5,,6,,2,F→-1|F→-2,True
2026-06-12,84,47,4|36|68|79|84,5,79,,68,,4,,,,False
2026-06-13,83,49,35|40|83,3,40,,35,,3,,1,F→-1|F→-2|F→-1→-2|F→-1→F,True
2026-06-14,83,49,35|40|83,3,40,,35,,2,,3,-1→F|F→-2,True
2026-06-15,35,49,35|40|83,1,,40,,83,,1,3,+1→F,True
2026-06-15,53,28,21|26|53,3,26,,21,,4,,4,,True
2026-06-16,8,40,8|19|51|56|67|72,1,,19,,51,,5,,,False
2026-06-17,22,44,22|59|70|75|91,1,,59,,70,,6,,,False
2026-06-17,70,44,22|59|70|75|91,3,59,75,22,91,6,,2,F→-1|F→-1→F,True
2026-06-21,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,2,,,False
2026-06-21,22,44,22|59|70|75|91,1,,59,,70,,2,,,False
2026-06-21,29,41,13|29|93,2,13,93,,,3,4,2,F→-1|F→+1,True
2026-06-21,35,49,35|40|83,1,,40,,83,,3,2,F→+1,True
2026-06-21,75,44,22|59|70|75|91,4,70,91,59,,2,,4,-1→F,True
2026-06-23,54,35,6|11|43|54|86,4,43,86,11,,,2,1,F→+1,True
2026-06-24,79,47,4|36|68|79|84,4,68,84,36,,6,6,,,False
2026-06-25,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,2,7,+1→F,True
2026-06-25,94,39,9|14|30|41|46|62|78|94,8,78,,62,,1,,3,-1→F,True
2026-06-29,23,42,7|18|23|50|55|66|71,3,18,50,7,55,1,,2,-1→F|F→-2|F→+2,True
2026-06-29,48,36,32|48|64|85,2,32,64,,85,7,2,6,F→-1|+1→F,True
2026-07-01,28,43,12|28|44|60|81|92,2,12,44,,60,4,1,2,F→-1|+1→F,True
2026-07-06,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,1,3,+1→F,True
2026-07-06,63,38,20|31|47|52|63|100,5,52,100,47,,1,,,,False
2026-07-06,74,46,37|58|74|90,3,58,90,37,,,,1,,True
2026-07-06,90,46,37|58|74|90,4,74,,58,,1,,,,False
2026-07-09,7,42,7|18|23|50|55|66|71,1,,18,,23,,,1,F→+2,True
2026-07-09,23,42,7|18|23|50|55|66|71,3,18,50,7,55,,,4,,True
2026-07-10,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,5,3,1,F→-1|F→+1|F→-2|F→+2|F→-1→F,True
2026-07-10,56,40,8|19|51|56|67|72,4,51,67,19,72,7,3,2,F→-1|F→+1|F→-2,True
2026-07-10,67,40,8|19|51|56|67|72,5,56,72,51,,2,1,3,-1→F|+1→F|F→-2,True
2026-07-11,40,49,35|40|83,2,35,83,,,,1,3,+1→F,True
2026-07-11,83,49,35|40|83,3,40,,35,,3,,1,F→-1,True
2026-07-14,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,3,3,2,F→-1|F→+1|F→-1→-2→F_partial,True
2026-07-14,62,39,9|14|30|41|46|62|78|94,6,46,78,41,94,2,2,3,-1→F|+1→F,True
2026-07-14,94,39,9|14|30|41|46|62|78|94,8,78,,62,,2,,1,F→-1|F→-2|F→-1→-2,True
